clusID,sersicn,ID
5259095,0.608,5490689
5259095,0.777,5490692
5259095,1.732,5490694
5259095,1.265,5490696
5259095,1.093,5490697
5259095,2.1,5490706
5259095,1.436,5490707
5259095,1.084,5490708
5259095,1.107,5490713
5259095,0.96,5490715
5265012,-9.0,5496923
5265012,1.291,5496924
5265012,1.291,5496927
5265012,0.803,5496930
5265012,1.084,5496932
5265012,0.678,5496933
5265012,0.663,5496934
5265012,0.863,5496937
5265012,1.586,5496938
5265012,0.682,5496951
5265012,1.52,5496954
5265012,1.158,5496957
5265012,0.717,5496963
5265012,1.28,5496969
5265012,1.626,5496970
5265012,1.327,5496971
5265012,0.749,5496972
5265012,-9.0,5496973
5265012,1.154,5496976
5265012,0.904,5496980
5265012,0.811,5496983
5265012,0.643,5496984
5265012,0.785,5496987
5265012,1.779,5496991
5265012,1.159,5496994
5265012,0.876,5497004
5332403,0.738,5567149
5332403,0.957,5567150
5332403,1.171,5567151
5332403,1.19,5567153
5332403,-9.0,5567158
5332403,0.698,5567159
5332403,0.988,5567163
5332403,2.29,5567164
5332403,0.753,5567169
5332403,0.951,5567174
5332403,1.323,5567175
5332403,1.249,5567181
5332403,1.073,5567182
5332403,0.908,5567185
5332403,0.676,5567187
5332403,3.154,5567190
5332403,1.391,5567194
5332403,1.021,5567196
5332403,0.929,5567206
5332403,1.104,5567209
5332403,1.217,5567212
5332403,0.987,5567214
5332403,1.338,5567215
5332403,0.424,5567216
5332403,-9.0,5567222
5332403,0.837,5567224
5332403,0.975,5567225
5332403,0.69,5567227
5332403,1.112,5567228
5332403,0.735,5567229
5332403,1.294,5567232
5332403,-9.0,5567234
5332403,1.149,5567237
5332403,1.005,5567239
5332403,1.107,5567241
5332403,0.805,5567247
5332403,6.35,5567249
5332403,0.885,5567252
5332403,1.029,5567254
5332403,0.696,5567257
5332403,0.877,5567260
5332403,0.809,5567272
5332403,1.122,5567275
5332403,0.988,5567279
5332403,1.023,5567281
5332403,0.982,5567282
5332403,0.793,5567283
5332403,1.106,5567286
5332403,0.639,5567292
5332403,1.049,5567299
5332403,0.996,5567300
5332403,1.36,5567306
5332403,0.845,5567308
5332403,0.97,5567312
5332403,1.032,5567313
5332403,1.335,5567315
5332403,0.924,5567316
5332403,0.896,5567324
5332403,0.386,5567327
5332403,0.764,5567337
5332403,1.228,5567338
5332403,0.887,5567344
5332403,1.329,5567345
5332403,0.79,5567350
5332403,1.066,5567359
5332403,1.066,5567361
5332403,0.761,5567390
5332403,1.095,5567398
5358495,-9.0,5594595
5358495,3.773,5594602
5358495,1.111,5594603
5358495,3.82,5594604
5358495,0.741,5594606
5358495,0.976,5594609
5358495,0.876,5594611
5358495,0.431,5594613
5358495,0.651,5594616
5358495,0.703,5594617
5358495,0.914,5594620
5358495,1.333,5594621
5358495,1.017,5594622
5358495,0.966,5594624
5358495,1.151,5594625
5358495,1.189,5594626
5358495,0.327,5594627
5358495,1.143,5594630
5358495,1.135,5594631
5358495,1.053,5594633
5358495,1.107,5594634
5358495,1.127,5594635
5358495,-9.0,5594636
5358495,1.036,5594637
5358495,1.389,5594638
5358495,1.292,5594639
5358495,-9.0,5594640
5358495,0.813,5594644
5358495,1.25,5594645
5358495,1.004,5594646
5358495,0.695,5594647
5358495,0.672,5594648
5358495,0.771,5594651
5358495,0.687,5594654
5358495,1.085,5594655
5358495,1.192,5594660
5358495,0.802,5594661
5358495,-9.0,5594662
5358495,0.76,5594663
5358495,1.099,5594666
5358495,0.678,5594675
5358495,0.486,5594684
5358495,0.476,5594688
5358495,0.959,5594690
5358495,0.426,5594691
5358495,1.262,5594695
5358495,1.017,5594697
5358495,0.852,5594705
5358495,1.68,5594706
5358495,1.099,5594715
5358495,1.453,5594718
5358495,0.778,5594719
5358495,1.359,5594725
5358495,2.293,5594730
5358495,1.11,5594741
5375604,1.056,5612744
5375604,1.121,5612748
5375604,0.568,5612754
5375604,0.799,5612755
5375604,1.266,5612756
5375604,1.035,5612757
5375604,0.753,5612758
5375604,1.215,5612762
5375604,0.978,5612763
5375604,1.226,5612766
5375604,0.675,5612771
5375604,1.209,5612773
5375604,1.194,5612775
5375604,0.651,5612776
5375604,0.951,5612778
5375604,1.192,5612780
5375604,1.378,5612781
5375604,1.353,5612784
5375604,1.353,5612787
5375604,0.929,5612791
5375604,0.94,5612803
5375604,1.153,5612804
5375604,1.229,5612805
5375604,1.09,5612821
5375604,1.09,5612823
5375604,1.043,5612829
5375604,1.548,5612848
5409575,0.781,5648439
5409575,5.9,5648442
5409575,1.115,5648445
5409575,0.68,5648449
5409575,0.901,5648453
5409575,0.926,5648454
5409575,0.637,5648456
5409575,1.751,5648459
5409575,1.291,5648464
5409575,1.662,5648465
5409575,0.977,5648467
5409575,1.001,5648469
5409575,1.275,5648470
5409575,0.953,5648472
5409575,0.66,5648473
5409575,0.814,5648478
5409575,0.968,5648479
5409575,0.746,5648484
5409575,1.286,5648485
5409575,0.577,5648493
5409575,0.901,5648497
5409575,1.211,5648500
5409575,0.838,5648502
5409575,1.283,5648511
5409575,0.826,5648515
5409575,0.39,5648519
5409575,1.275,5648520
5409575,1.393,5648521
5409575,0.935,5648522
5409575,1.464,5648525
5409575,1.091,5648542
5409575,1.001,5648546
5409575,0.864,5648554
5409575,1.353,5648573
5409575,-9.0,5648576
5409575,0.741,5648581
5462023,0.637,5703312
5462023,4.418,5703314
5462023,-9.0,5703318
5462023,0.488,5703321
5462023,1.047,5703323
5462023,1.361,5703327
5462023,-9.0,5703330
5462023,1.318,5703331
5462023,-9.0,5703334
5462023,1.24,5703335
5462023,0.952,5703338
5462023,0.755,5703339
5462023,0.97,5703340
5462023,1.951,5703343
5462023,1.227,5703347
5462023,0.8,5703349
5462023,1.189,5703350
5462023,0.664,5703351
5462023,1.076,5703352
5462023,0.945,5703353
5462023,1.313,5703356
5462023,1.628,5703357
5462023,0.676,5703360
5462023,0.872,5703361
5462023,0.924,5703364
5462023,0.797,5703366
5462023,1.485,5703372
5462023,0.589,5703381
5462023,1.214,5703382
5462023,1.326,5703383
5462023,1.326,5703388
5462023,1.196,5703391
5462023,0.487,5703395
5462023,0.539,5703396
5462023,-9.0,5703403
5462023,0.91,5703404
5462023,1.075,5703408
5462023,0.707,5703409
5462023,0.705,5703416
5462023,0.819,5703417
5462023,1.135,5703422
5462023,1.096,5703423
5462023,-9.0,5703433
5462023,0.683,5703439
5462023,1.351,5703440
5462023,0.98,5703452
5462023,0.891,5703460
5462023,1.348,5703469
5493185,1.408,5736327
5493185,0.742,5736330
5493185,-9.0,5736331
5493185,0.958,5736340
5493185,0.909,5736342
5493185,1.038,5736343
5493185,1.39,5736344
5493185,1.229,5736346
5493185,1.429,5736348
5493185,1.125,5736350
5493185,1.209,5736352
5493185,1.43,5736354
5493185,1.072,5736357
5493185,1.14,5736362
5493185,1.246,5736363
5493185,0.892,5736365
5493185,1.207,5736368
5493185,1.037,5736373
5493185,1.082,5736381
5493185,2.076,5736388
5493185,0.391,5736402
5493185,1.063,5736406
5493185,0.534,5736409
5493185,0.798,5736420
5520106,2.111,5764709
5520106,1.165,5764713
5520106,2.148,5764714
5520106,2.148,5764715
5520106,0.556,5764718
5520106,-9.0,5764721
5520106,1.211,5764727
5520106,0.957,5764729
5520106,0.943,5764730
5520106,0.913,5764731
5520106,2.273,5764734
5520106,1.639,5764741
5520106,1.082,5764742
5520106,1.343,5764747
5520106,0.784,5764751
5520106,1.621,5764754
5520106,0.926,5764760
5520106,0.581,5764763
5520106,1.213,5764764
5520106,1.164,5764765
5520106,0.98,5764771
5520106,1.427,5764774
5520106,0.569,5764776
5520106,0.653,5764779
5520106,1.263,5764780
5520106,0.653,5764782
5520106,0.712,5764787
5520106,1.076,5764799
5520106,1.497,5764800
5520106,1.514,5764801
5520106,0.694,5764807
5520106,0.685,5764813
5520106,1.001,5764816
5520106,0.485,5764826
5520106,1.051,5764834
5520106,1.317,5764854
5520106,0.982,5764855
5548455,0.692,5795045
5548455,0.994,5795048
5548455,1.147,5795050
5548455,3.111,5795051
5548455,0.459,5795052
5548455,0.569,5795065
5548455,0.771,5795071
5548455,1.322,5795072
5548455,0.926,5795073
5548455,-9.0,5795075
5548455,1.241,5795082
5548455,-9.0,5795083
5548455,0.728,5795087
5548455,1.443,5795088
5548455,0.955,5795091
5548455,0.838,5795092
5548455,1.443,5795093
5548455,1.264,5795094
5548455,0.585,5795098
5548455,1.06,5795099
5548455,1.235,5795103
5548455,0.887,5795108
5548455,0.856,5795112
5548455,1.05,5795114
5548455,0.744,5795115
5548455,0.762,5795118
5548455,0.832,5795124
5548455,0.781,5795127
5548455,1.083,5795132
5548455,1.718,5795134
5548455,-9.0,5795138
5548455,1.192,5795140
5548455,0.799,5795141
5548455,1.047,5795145
5548455,0.758,5795151
5548455,0.567,5795155
5548455,0.658,5795157
5548455,0.802,5795160
5548455,0.987,5795163
5548455,0.888,5795164
5548455,0.838,5795170
5548455,1.031,5795182
5548455,0.77,5795186
5548455,0.77,5795194
5548455,1.084,5795204
5548455,1.28,5795209
5548455,0.882,5795211
5548455,-9.0,5795239
5548455,-9.0,5795243
5548455,1.16,5795282
5573913,0.961,5821672
5573913,0.882,5821674
5573913,0.765,5821675
5573913,-9.0,5821677
5573913,0.668,5821678
5573913,1.015,5821679
5573913,-9.0,5821680
5573913,1.353,5821682
5573913,1.227,5821684
5573913,1.038,5821685
5573913,1.322,5821687
5573913,0.615,5821688
5573913,1.104,5821689
5573913,0.235,5821691
5573913,-9.0,5821693
5573913,1.626,5821704
5573913,1.441,5821711
5573913,0.694,5821712
5573913,1.122,5821713
5573913,0.754,5821714
5573913,0.67,5821715
5573913,0.797,5821716
5573913,1.166,5821719
5573913,1.483,5821721
5573913,1.437,5821723
5573913,1.357,5821725
5573913,1.204,5821728
5573913,0.62,5821731
5573913,1.089,5821736
5573913,1.477,5821745
5573913,1.235,5821747
5573913,1.505,5821750
5573913,1.066,5821751
5573913,0.995,5821756
5573913,0.764,5821768
5573913,0.914,5821773
5573913,0.946,5821775
5573913,0.671,5821781
5573913,0.729,5821794
5573913,1.038,5821800
5573913,1.042,5821810
5634590,2.678,5885277
5634590,1.417,5885278
5634590,1.177,5885279
5634590,1.666,5885286
5634590,1.002,5885287
5634590,-9.0,5885289
5634590,2.113,5885290
5634590,-9.0,5885291
5634590,1.081,5885292
5634590,1.022,5885294
5634590,0.613,5885296
5634590,0.978,5885301
5634590,0.845,5885302
5634590,0.845,5885311
5634590,1.556,5885313
5634590,1.045,5885315
5634590,0.839,5885316
5634590,1.007,5885317
5634590,0.648,5885321
5634590,-9.0,5885329
5634590,1.293,5885343
5634590,1.49,5885354
5638753,3.066,5889728
5638753,1.309,5889732
5638753,0.699,5889733
5638753,1.192,5889734
5638753,0.809,5889737
5638753,0.593,5889738
5638753,1.312,5889741
5638753,0.626,5889743
5638753,0.941,5889744
5638753,1.488,5889745
5638753,1.022,5889747
5638753,0.814,5889748
5638753,0.711,5889749
5638753,0.864,5889751
5638753,0.777,5889752
5638753,0.698,5889753
5638753,0.69,5889758
5638753,1.19,5889760
5638753,-9.0,5889761
5638753,0.94,5889765
5638753,0.311,5889770
5638753,0.827,5889771
5638753,0.892,5889773
5638753,0.86,5889778
5638753,0.906,5889779
5638753,0.906,5889780
5638753,0.958,5889782
5638753,1.061,5889784
5638753,-9.0,5889785
5638753,0.477,5889786
5638753,1.048,5889794
5638753,0.892,5889795
5638753,1.299,5889797
5638753,1.107,5889799
5638753,2.104,5889808
5638753,1.218,5889813
5699819,1.182,5953553
5699819,1.421,5953556
5699819,0.456,5953557
5699819,0.76,5953565
5699819,0.426,5953568
5699819,1.141,5953572
5699819,0.669,5953573
5699819,1.326,5953577
5699819,0.698,5953580
5699819,1.188,5953582
5699819,1.347,5953584
5699819,1.579,5953585
5699819,0.644,5953587
5699819,1.004,5953589
5699819,1.795,5953600
5699819,0.4,5953601
5699819,0.951,5953602
5699819,-9.0,5953609
5699819,1.764,5953610
5699819,1.279,5953612
5699819,1.352,5953613
5699819,1.29,5953616
5699819,0.858,5953619
5699819,1.335,5953625
5699819,0.852,5953630
5699819,1.08,5953631
5699819,1.066,5953635
5699819,0.609,5953639
5699819,1.057,5953641
5699819,1.054,5953646
5699819,1.054,5953660
5699819,1.533,5953679
5699819,0.618,5953680
5699819,0.981,5953692
5715147,1.159,5969993
5715147,-9.0,5969995
5715147,0.543,5969998
5715147,0.746,5970000
5715147,1.076,5970007
5715147,1.045,5970008
5715147,0.971,5970009
5715147,1.021,5970011
5715147,1.029,5970012
5715147,0.928,5970014
5715147,0.952,5970016
5715147,1.3,5970017
5715147,1.134,5970021
5715147,1.349,5970024
5715147,1.168,5970026
5715147,1.066,5970027
5715147,1.049,5970028
5715147,1.145,5970029
5715147,1.006,5970030
5715147,1.195,5970033
5715147,0.549,5970037
5715147,0.797,5970042
5715147,1.182,5970043
5715147,1.146,5970046
5715147,0.993,5970049
5715147,1.114,5970050
5715147,0.858,5970055
5715147,0.88,5970059
5715147,1.24,5970060
5715147,1.071,5970062
5715147,0.876,5970070
5715147,1.008,5970071
5715147,0.968,5970078
5715147,0.85,5970080
5715147,0.907,5970082
5715147,1.268,5970085
5715147,1.029,5970087
5715147,0.968,5970095
5715147,1.492,5970101
5715147,1.095,5970110
5753402,1.253,6010210
5753402,1.201,6010216
5753402,1.349,6010219
5753402,0.851,6010220
5753402,0.851,6010221
5753402,1.089,6010223
5753402,0.837,6010227
5753402,1.245,6010231
5753402,0.775,6010233
5753402,1.328,6010239
5753402,0.909,6010243
5753402,0.928,6010246
5753402,0.901,6010247
5753402,1.7,6010248
5753402,1.242,6010249
5753402,0.766,6010251
5753402,1.017,6010252
5753402,0.881,6010257
5753402,0.254,6010259
5753402,0.924,6010260
5753402,1.052,6010262
5753402,1.121,6010263
5753402,0.466,6010265
5753402,1.115,6010268
5753402,0.648,6010269
5753402,1.085,6010270
5753402,1.406,6010273
5753402,0.726,6010274
5753402,1.434,6010275
5753402,1.271,6010280
5753402,0.753,6010281
5753402,-9.0,6010290
5753402,0.578,6010294
5753402,0.769,6010297
5753402,0.74,6010300
5753402,1.06,6010302
5753402,0.875,6010303
5753402,1.217,6010305
5753402,1.226,6010308
5753402,1.51,6010309
5753402,0.739,6010311
5753402,1.018,6010312
5753402,1.565,6010314
5753402,1.165,6010317
5753402,0.703,6010319
5753402,1.167,6010324
5753402,0.965,6010327
5753402,1.097,6010329
5753402,1.154,6010332
5753402,0.731,6010346
5753402,0.973,6010347
5753402,0.899,6010349
5753402,0.912,6010350
5753402,1.033,6010356
5753402,0.747,6010368
5753402,1.182,6010371
5753402,1.158,6010376
5753402,-9.0,6010382
5753402,1.049,6010384
5753402,-9.0,6010420
5753402,1.143,6010421
5753402,0.981,6010424
5753402,0.852,6010425
5753402,0.624,6010427
5753402,1.345,6010428
5753402,1.238,6010437
5753402,1.19,6010440
5753402,1.088,6010453
5753402,-9.0,6010454
5753402,0.871,6010484
5816171,-9.0,6076080
5816171,2.223,6076082
5816171,2.547,6076087
5816171,1.697,6076089
5816171,0.883,6076092
5816171,1.302,6076095
5816171,0.616,6076097
5816171,1.013,6076098
5816171,0.975,6076099
5816171,0.211,6076100
5816171,1.846,6076101
5816171,0.957,6076102
5816171,1.066,6076103
5816171,0.998,6076105
5816171,0.691,6076107
5816171,1.287,6076109
5816171,0.667,6076111
5816171,1.713,6076112
5816171,0.811,6076114
5816171,0.996,6076120
5816171,-9.0,6076121
5816171,0.838,6076123
5816171,1.27,6076124
5816171,0.677,6076125
5816171,1.377,6076126
5816171,1.566,6076128
5816171,1.199,6076129
5816171,1.109,6076134
5816171,0.926,6076141
5816171,-9.0,6076142
5816171,0.793,6076144
5816171,1.062,6076151
5816171,1.468,6076172
5816171,1.405,6076181
5816171,1.224,6076187
5816171,0.922,6076191
5816171,1.412,6076204
5816171,1.195,6076205
5816171,1.25,6076209
5871163,2.49,6134216
5871163,1.288,6134217
5871163,2.277,6134221
5871163,1.078,6134226
5871163,1.201,6134229
5871163,1.126,6134230
5871163,1.116,6134231
5871163,0.432,6134235
5871163,1.31,6134237
5871163,1.478,6134242
5871163,1.331,6134243
5871163,1.246,6134244
5871163,0.983,6134246
5871163,0.553,6134249
5871163,0.988,6134256
5871163,1.015,6134260
5871163,1.134,6134261
5871163,1.832,6134266
5871163,0.711,6134274
5871163,1.064,6134275
5871163,1.179,6134276
5871163,0.777,6134279
5871163,0.846,6134285
5871163,1.351,6134286
5871163,0.694,6134290
5871163,0.764,6134292
5871163,1.323,6134293
5871163,1.384,6134303
5871163,0.813,6134323
5871163,1.302,6134327
5871163,1.199,6134329
5871163,1.338,6134333
5871163,1.153,6134337
5871163,1.286,6134342
5871163,1.086,6134343
5884858,1.264,6148504
5884858,0.64,6148510
5884858,0.652,6148511
5884858,1.398,6148513
5884858,0.673,6148514
5884858,1.183,6148516
5884858,0.991,6148517
5884858,1.07,6148520
5884858,1.038,6148523
5884858,1.042,6148524
5884858,0.787,6148527
5884858,0.325,6148539
5884858,0.793,6148541
5884858,0.695,6148543
5884858,-9.0,6148545
5884858,1.015,6148547
5884858,1.595,6148548
5884858,0.9,6148549
5884858,1.199,6148550
5884858,0.785,6148555
5884858,0.895,6148556
5884858,0.916,6148559
5884858,1.102,6148561
5884858,1.214,6148562
5884858,1.176,6148564
5884858,0.757,6148565
5884858,0.812,6148567
5884858,0.942,6148574
5884858,1.553,6148575
5884858,0.879,6148579
5884858,0.738,6148581
5884858,-9.0,6148582
5884858,0.743,6148585
5884858,1.182,6148589
5884858,1.104,6148590
5884858,0.717,6148591
5884858,0.706,6148592
5884858,0.827,6148593
5884858,0.743,6148595
5884858,0.607,6148605
5884858,0.982,6148606
5884858,1.322,6148612
5884858,1.11,6148614
5884858,0.673,6148615
5884858,1.101,6148618
5884858,1.243,6148625
5884858,1.667,6148626
5884858,0.775,6148629
5884858,0.99,6148630
5884858,1.007,6148637
5884858,0.76,6148638
5884858,1.27,6148641
5884858,0.518,6148642
5884858,0.941,6148644
5884858,1.378,6148645
5884858,0.809,6148651
5884858,0.479,6148652
5884858,0.695,6148653
5884858,1.152,6148654
5884858,0.582,6148666
5884858,0.587,6148679
5884858,1.062,6148686
5884858,1.271,6148690
5884858,0.797,6148693
5884858,-9.0,6148696
5884858,1.152,6148700
5884858,0.57,6148706
5884858,1.062,6148721
5884858,0.769,6148729
5884858,1.403,6148731
5884858,0.734,6148733
5884858,1.191,6148738
5884858,0.803,6148753
5884858,1.528,6148763
5884858,1.406,6148768
5884858,0.899,6148773
5884858,0.929,6148776
5884858,0.906,6148798
5884858,1.004,6148804
5884858,1.255,6148814
5957816,-9.0,6225232
5957816,1.004,6225233
5957816,1.086,6225234
5957816,1.488,6225236
5957816,0.762,6225237
5957816,1.099,6225239
5957816,0.579,6225243
5957816,1.209,6225250
5957816,-9.0,6225255
5957816,0.995,6225260
5957816,1.126,6225262
5957816,0.903,6225263
5957816,1.484,6225265
5957816,1.656,6225270
5957816,0.795,6225274
5957816,1.158,6225282
5957816,0.755,6225291
5957816,2.283,6225292
5957816,0.722,6225293
5957816,1.758,6225294
5957816,0.824,6225295
5957816,0.818,6225296
5957816,1.534,6225298
5957816,1.015,6225300
5957816,1.199,6225301
5957816,0.936,6225303
5957816,1.034,6225307
5957816,1.431,6225308
5957816,0.57,6225319
5957816,0.828,6225329
5957816,1.315,6225350
5960768,0.904,6228494
5960768,1.088,6228500
5960768,1.269,6228504
5960768,1.087,6228509
5960768,0.962,6228510
5960768,0.472,6228513
5960768,1.357,6228515
5960768,1.407,6228517
5960768,1.101,6228518
5960768,1.101,6228520
5960768,0.823,6228523
5960768,0.903,6228526
5960768,2.76,6228527
5960768,1.024,6228529
5960768,0.57,6228532
5960768,1.064,6228533
5960768,1.0,6228541
5960768,1.412,6228542
5960768,1.175,6228543
5960768,0.854,6228545
5960768,1.522,6228547
5960768,1.061,6228550
5960768,0.944,6228553
5960768,0.9,6228561
5960768,-9.0,6228563
5960768,1.173,6228565
5960768,1.158,6228569
5960768,1.158,6228575
5960768,1.151,6228576
5960768,-9.0,6228579
5960768,0.591,6228583
5960768,0.98,6228587
5960768,0.664,6228594
5960768,1.203,6228597
5960768,-9.0,6228602
5960768,0.858,6228612
5960768,1.01,6228619
5960768,0.778,6228623
5960768,1.261,6228624
5960768,1.418,6228634
5960768,1.504,6228636
5960768,1.622,6228656
5960768,0.898,6228659
5960768,0.942,6228660
5979633,-9.0,6248219
5979633,0.579,6248223
5979633,0.579,6248225
5979633,0.579,6248229
5979633,0.766,6248230
5979633,1.099,6248234
5979633,-9.0,6248237
5979633,0.739,6248240
5979633,0.829,6248242
5979633,0.569,6248244
5979633,0.738,6248249
5979633,1.868,6248251
5979633,1.215,6248252
5979633,0.971,6248255
5979633,0.916,6248256
5979633,1.112,6248260
5979633,-9.0,6248265
5979633,0.63,6248273
5979633,1.017,6248277
5979633,0.69,6248291
5979633,0.548,6248300
5979633,0.968,6248305
6143068,0.509,6419517
6143068,1.445,6419520
6143068,0.606,6419521
6143068,0.79,6419522
6143068,1.148,6419524
6143068,1.307,6419525
6143068,1.281,6419531
6143068,0.999,6419532
6143068,0.673,6419534
6143068,1.11,6419542
6143068,-9.0,6419545
6143068,2.379,6419554
6143068,1.284,6419555
6143068,1.056,6419556
6143068,1.445,6419568
6143068,0.707,6419571
6143068,0.444,6419572
6143068,1.432,6419574
6143068,0.622,6419577
6163362,1.101,6440897
6163362,1.126,6440899
6163362,1.529,6440900
6163362,0.894,6440901
6163362,0.873,6440903
6163362,1.037,6440904
6163362,0.479,6440905
6163362,1.277,6440907
6163362,0.786,6440909
6163362,0.962,6440921
6163362,0.72,6440922
6163362,0.537,6440923
6163362,0.535,6440926
6163362,1.308,6440930
6163362,1.208,6440934
6163362,1.298,6440935
6163362,0.959,6440936
6163362,0.847,6440940
6163362,0.988,6440944
6163362,0.56,6440946
6163362,1.339,6440949
6163362,0.974,6440951
6163362,1.101,6440952
6163362,1.02,6440954
6163362,1.101,6440955
6163362,0.744,6440956
6163362,0.916,6440957
6163362,0.878,6440963
6163362,1.314,6440964
6163362,1.441,6440970
6163362,1.307,6440972
6163362,1.66,6440973
6163362,0.914,6440979
6163362,1.037,6440980
6163362,1.473,6440982
6163362,0.98,6440983
6163362,0.978,6440984
6163362,1.339,6440985
6163362,1.099,6440986
6163362,1.151,6440989
6163362,1.401,6440990
6163362,0.91,6440991
6163362,1.568,6440992
6163362,0.452,6441004
6163362,0.747,6441006
6163362,0.957,6441008
6163362,0.535,6441011
6163362,0.683,6441014
6163362,1.227,6441017
6163362,1.132,6441019
6163362,-9.0,6441024
6163362,1.018,6441025
6163362,0.541,6441026
6163362,1.041,6441027
6163362,0.892,6441033
6163362,1.045,6441034
6163362,1.09,6441038
6163362,0.766,6441040
6163362,0.963,6441046
6163362,0.929,6441051
6163362,1.511,6441054
6163362,0.929,6441059
6163362,0.77,6441067
6163362,1.293,6441068
6163362,0.893,6441071
6163362,0.784,6441080
6234554,0.376,6515286
6234554,6.07,6515288
6234554,0.485,6515290
6234554,1.815,6515292
6234554,-9.0,6515293
6234554,-9.0,6515296
6234554,0.594,6515300
6234554,1.191,6515302
6234554,0.417,6515304
6234554,2.25,6515306
6234554,-9.0,6515308
6234554,1.338,6515311
6234554,1.01,6515312
6234554,0.774,6515321
6234554,0.938,6515328
6234554,-9.0,6515330
6234554,0.844,6515331
6234554,0.8,6515335
6234554,1.436,6515357
6234554,0.538,6515369
6296509,0.507,6579973
6296509,0.967,6579978
6296509,4.24,6579982
6296509,4.24,6579986
6296509,2.035,6579988
6296509,0.978,6579990
6296509,1.111,6579991
6296509,1.646,6579994
6296509,0.894,6579996
6296509,0.998,6579998
6296509,0.811,6580004
6296509,1.247,6580005
6296509,0.941,6580007
6296509,0.802,6580008
6296509,1.363,6580012
6296509,1.304,6580013
6296509,-9.0,6580015
6296509,0.969,6580017
6296509,0.963,6580018
6296509,1.168,6580020
6296509,0.887,6580021
6296509,0.472,6580023
6296509,1.672,6580027
6296509,1.269,6580028
6296509,0.212,6580036
6296509,1.189,6580042
6296509,0.877,6580046
6296509,0.782,6580048
6296509,0.805,6580052
6296509,0.722,6580053
6296509,1.015,6580054
6296509,0.796,6580060
6296509,0.486,6580066
6296509,1.307,6580083
6296509,1.389,6580085
6296509,1.518,6580086
6296509,1.019,6580113
6296509,1.1,6580116
6296509,0.819,6580125
6296509,1.221,6580129
6300154,1.13,6583929
6300154,3.182,6583932
6300154,0.707,6583937
6300154,1.067,6583938
6300154,0.423,6583943
6300154,1.032,6583946
6300154,1.315,6583950
6300154,0.746,6583951
6300154,1.216,6583952
6300154,0.362,6583953
6300154,1.266,6583956
6300154,0.906,6583957
6300154,1.36,6583958
6300154,1.345,6583961
6300154,0.919,6583962
6300154,0.865,6583964
6300154,1.202,6583965
6300154,0.883,6583967
6300154,1.485,6583985
6300154,0.924,6583986
6300154,1.126,6583990
6300164,1.422,6584141
6300164,1.422,6584145
6300164,0.913,6584146
6300164,1.343,6584147
6300164,-9.0,6584148
6300164,0.424,6584153
6300164,0.791,6584155
6300164,1.178,6584159
6300164,2.617,6584161
6300164,1.035,6584163
6300164,1.358,6584165
6300164,1.192,6584167
6300164,1.067,6584168
6300164,1.322,6584170
6300164,1.14,6584172
6300164,0.724,6584174
6300164,0.935,6584178
6300164,0.928,6584179
6300164,1.277,6584181
6300164,1.207,6584191
6300164,1.277,6584197
6300164,1.499,6584201
6300164,1.525,6584208
6300164,1.254,6584209
6300164,1.062,6584224
6300164,0.528,6584233
6300164,1.167,6584246
6300164,2.064,6584248
6300164,0.853,6584253
6300164,0.691,6584263
6300164,0.681,6584266
6324375,0.447,6609400
6324375,1.243,6609403
6324375,1.116,6609404
6324375,1.545,6609411
6324375,0.822,6609413
6324375,0.685,6609414
6324375,0.499,6609415
6324375,0.683,6609418
6324375,1.117,6609422
6324375,-9.0,6609423
6324375,1.014,6609424
6324375,1.872,6609425
6324375,1.145,6609426
6324375,0.969,6609428
6324375,0.88,6609429
6324375,0.628,6609430
6324375,1.089,6609431
6324375,2.105,6609434
6324375,1.058,6609435
6324375,0.706,6609436
6324375,1.161,6609437
6324375,1.131,6609439
6324375,1.379,6609440
6324375,0.831,6609442
6324375,1.283,6609443
6324375,1.641,6609444
6324375,1.128,6609445
6324375,0.854,6609448
6324375,0.59,6609450
6324375,0.524,6609452
6324375,0.755,6609455
6324375,1.412,6609457
6324375,0.988,6609459
6324375,1.009,6609464
6324375,0.882,6609465
6324375,1.032,6609467
6324375,1.254,6609469
6324375,0.812,6609470
6324375,1.106,6609471
6324375,1.12,6609477
6324375,1.476,6609481
6324375,0.998,6609484
6324375,0.545,6609486
6324375,1.626,6609493
6324375,0.701,6609494
6324375,1.309,6609498
6324375,1.058,6609503
6324375,0.722,6609504
6324375,1.042,6609508
6324375,1.233,6609512
6324375,-9.0,6609516
6324375,1.714,6609520
6324375,1.267,6609528
6324375,1.04,6609544
6324375,-9.0,6609550
6324375,1.717,6609555
6348998,0.774,6635180
6348998,1.106,6635181
6348998,3.248,6635183
6348998,9.47,6635187
6348998,0.572,6635190
6348998,0.859,6635193
6348998,1.174,6635196
6348998,1.152,6635199
6348998,-9.0,6635201
6348998,0.492,6635204
6348998,2.229,6635205
6348998,0.545,6635206
6348998,0.693,6635207
6348998,1.097,6635208
6348998,0.825,6635210
6348998,1.644,6635212
6348998,1.592,6635214
6348998,0.383,6635216
6348998,0.655,6635218
6348998,1.017,6635220
6348998,1.086,6635222
6348998,1.332,6635223
6348998,1.123,6635225
6348998,1.091,6635228
6348998,1.455,6635230
6348998,1.098,6635231
6348998,1.591,6635234
6348998,1.018,6635235
6348998,0.881,6635236
6348998,1.606,6635237
6348998,0.89,6635238
6348998,0.701,6635240
